6.271213568006952954e+00 0.000000000000000000e+00 4.124798520441184557e+00 -1.247759124781175899e-01 8.084619144978725913e+00 -6.845515775935773206e-02 5.441213703422831571e+01 3.605003953481665135e+00 9.177117488497696485e+00 4.122264624795377586e-01
6.259687511243153146e+00 0.000000000000000000e+00 4.118343922471479068e+00 -1.256144340799245640e-01 8.069821513321340234e+00 -7.005170733134669092e-02 5.425314061599826942e+01 3.593842067904750692e+00 9.158395158040770312e+00 4.095527517694659281e-01
6.248176659600255256e+00 0.000000000000000000e+00 4.111895310415557780e+00 -1.250550080401513497e-01 8.055043150156951270e+00 -7.164659532324257896e-02 5.409457412599060433e+01 3.582703185366447940e+00 9.139702695987400816e+00 4.068823735769306893e-01
6.236680994083753760e+00 0.000000000000000000e+00 4.105452679250523040e+00 -1.244964517253421832e-01 8.040284032039419770e+00 -7.323982325046607400e-02 5.393643638879995450e+01 3.571587259095542422e+00 9.121040056196990875e+00 4.042153240725472330e-01
6.225200495723152372e+00 0.000000000000000000e+00 4.099016023957720911e+00 -1.239387641385096828e-01 8.025544135551291092e+00 -7.483139262705229555e-02 5.377872623236752503e+01 3.560494242420862321e+00 9.102407192601866370e+00 4.015515994314480253e-01
6.213735145571985363e+00 0.000000000000000000e+00 4.092585339522717192e+00 -1.247747669885850286e-01 8.010823437303805861e+00 -7.642130496563126485e-02 5.362144248797165602e+01 3.549424088771100827e+00 9.083804059207174930e+00 3.988911958333005714e-01
6.202284924707811342e+00 0.000000000000000000e+00 4.086160620935144649e+00 -1.242173184357433513e-01 7.996121913936887537e+00 -7.800956177745455022e-02 5.346458399021770447e+01 3.538376751674578102e+00 9.065230610090965868e+00 3.962341094623162974e-01
6.190849814232127102e+00 0.000000000000000000e+00 4.079741863188960593e+00 -1.236607370155180519e-01 7.981439542118939023e+00 -7.959616457238993803e-02 5.330814957702779822e+01 3.527352184758992593e+00 9.046686799403712342e+00 3.935803365072043647e-01
6.179429795270379167e+00 0.000000000000000000e+00 4.073329061282180419e+00 -1.231050217338474084e-01 7.966776298547013191e+00 -8.118111485891432721e-02 5.315213808963107311e+01 3.516350341751204311e+00 9.028172581368510308e+00 3.909298731612018685e-01
6.168024848971934482e+00 0.000000000000000000e+00 4.066922210217038369e+00 -1.239385121636171760e-01 7.952132159946601497e+00 -8.276441414412794018e-02 5.299654837255445017e+01 3.505371176477060757e+00 9.009687910280742784e+00 3.882827156220436393e-01
6.156634956510013801e+00 0.000000000000000000e+00 4.060521304999976877e+00 -1.233830349098408163e-01 7.937507103071742343e+00 -8.434606393373478284e-02 5.284137927361125264e+01 3.494414642861055853e+00 8.991232740508207755e+00 3.856388600919942178e-01
6.145260099081647276e+00 0.000000000000000000e+00 4.054126340641575510e+00 -1.228284222041207130e-01 7.922901104704914488e+00 -8.592606573207461906e-02 5.268662964389260850e+01 3.483480694926198495e+00 8.972807026490617233e+00 3.829983027777785765e-01
6.133900257907682452e+00 0.000000000000000000e+00 4.047737312156541201e+00 -1.222746730553119221e-01 7.908314141656989982e+00 -8.750442104209454897e-02 5.253229833775724700e+01 3.472569286793760313e+00 8.954410722739911677e+00 3.803610398906460688e-01
6.122555414232794924e+00 0.000000000000000000e+00 4.041354214563802394e+00 -1.231056573803925858e-01 7.893746190767205739e+00 -8.908113136537210153e-02 5.237838421282151558e+01 3.461680372683030527e+00 8.936043783839748400e+00 3.777270676463064802e-01
6.111225549325370210e+00 0.000000000000000000e+00 4.034977042886373155e+00 -1.225521452571971537e-01 7.879197228903141337e+00 -9.065619820210280011e-02 5.222488612995022805e+01 3.450813906911140094e+00 8.917706164445778683e+00 3.750963822649779900e-01
6.099910644477497534e+00 0.000000000000000000e+00 4.028605792151516596e+00 -1.219994951052640886e-01 7.864667232960740328e+00 -9.222962305110371517e-02 5.207180295324589281e+01 3.439969843892756174e+00 8.899397819285139732e+00 3.724689799713303273e-01
6.088610681004927194e+00 0.000000000000000000e+00 4.022240457390573454e+00 -1.214477059363527900e-01 7.850156179864109518e+00 -9.380140740982589875e-02 5.191913355004021469e+01 3.429148138139952451e+00 8.881118703156561267e+00 3.698448569945096409e-01
6.077325640247135397e+00 0.000000000000000000e+00 4.015881033639039366e+00 -1.222761904566063151e-01 7.835664046565688601e+00 -9.537155277434372636e-02 5.176687679088350080e+01 3.418348744261916039e+00 8.862868770930212747e+00 3.672240095681313932e-01
6.066055503567165275e+00 0.000000000000000000e+00 4.009527515936547104e+00 -1.217246373148448413e-01 7.821190810046066311e+00 -9.694006063935134421e-02 5.161503154953549455e+01 3.407571616964753858e+00 8.844647977547596795e+00 3.646064339302643731e-01
6.054800252351641099e+00 0.000000000000000000e+00 4.003179899326924307e+00 -1.211739435752807736e-01 7.806736447313955551e+00 -9.850693249818753827e-02 5.146359670295573352e+01 3.396816711051274140e+00 8.826456278021423074e+00 3.619921263234360254e-01
6.043559868010792258e+00 0.000000000000000000e+00 3.996838178858051371e+00 -1.206241082525885133e-01 7.792300935406273332e+00 -1.000721698428090889e-01 5.131257113129383640e+01 3.386083981420748401e+00 8.808293627435386242e+00 3.593810829946111340e-01
6.032334331978319142e+00 0.000000000000000000e+00 3.990502349581988462e+00 -1.214500992521632128e-01 7.777884251388010206e+00 -1.016357741638032053e-01 5.116195371788010249e+01 3.375373383068710709e+00 8.790159980944135754e+00 3.567733001951935989e-01
6.021123625711487293e+00 0.000000000000000000e+00 3.984172406554921331e+00 -1.209004989619391068e-01 7.763486372352104148e+00 -1.031977469504123945e-01 5.101174334921592646e+01 3.364684871086723206e+00 8.772055293773338036e+00 3.541687741810459755e-01
